product_id,name,current_price,original_price,discount,available_sizes,colors,availability,url,image_url
s14906_gray-washed,Vava Washed Faux Leather Bomber Jacket,$79.20,$198.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14906_gray-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_10_09_202499034.jpg?v=1728952749&width=600
s18232_black,Sheer Sequin Babydoll Tank Top,$22.40,$56.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18232_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_04_2024167968.jpg?v=1739204464&width=600
s21079_light-pink,Major Love Edikted Sweatpants,$32.80,$82.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21079_light-pink,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_01_2025267614_0228606e-f9c2-4ce5-84bf-3f6203bcc8c1.jpg?v=1753690592&width=600
s19917_navy,76 Off Shoulder Top,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19917_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_31_2025195122_add5a6f1-fe64-4a1b-a516-0d3c5d9ebbb7.jpg?v=1743948645&width=600
s16425_light-pink,Riki Sheer Sequin Maxi Skirt,$23.40,$78.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16425_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_26_20249914.jpg?v=1712564797&width=600
s13380_black-washed,Braya Washed Low Rise Baggy Jeans,$43.20,$108.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13380_black-washed,https://edikted.com/cdn/shop/products/03.2125285.jpg?v=1680016642&width=600
s13629_blue,Studded Low Rise Washed Denim Mini Skirt,$25.20,$84.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13629_blue,https://edikted.com/cdn/shop/products/3.21226014_9dc067e6-6e06-4b98-a133-6e993cf50077.jpg?v=1680158633&width=600
s17742_white,Wynnie Layered Lace Tank Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17742_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202462950_86230f1c-3e47-4584-85f3-396b63a3d60f.jpg?v=1726056863&width=600
s20725_blue-and-white,Macey Striped Split Front Backless Top,$12.00,$30.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20725_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025232012.jpg?v=1750933668&width=600
s19727_burgundy,Kelani Crochet Shorts,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19727_burgundy,https://edikted.com/cdn/shop/files/d_14.jpg?v=1744688243&width=600
s18430_gray,Forever Edikted Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18430_gray,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_21_2024117946.jpg?v=1732792080&width=600
s16314_navy,Embroidered Sheer Strapless Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16314_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202475372.jpg?v=1727023579&width=600
s15476_blue-and-white,Gingham Knotted Bikini Top,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15476_blue-and-white,https://edikted.com/cdn/shop/files/Gingham-Knotted-Bikini.jpg?v=1711521069&width=600
s16750_white,80'S Raglan T Shirt,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16750_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_01_20245495_96176fae-bb01-4ee2-9f63-6e99869f17da.jpg?v=1724830667&width=600
s18185_yellow,Dina Contrast Bikini Bottom,$16.00,$40.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18185_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025218889_562c457a-9829-4745-8012-f50b5a454b7c.jpg?v=1749519319&width=600
s19553_yellow,Zephi Split Front Ruffled Top,$16.80,$56.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19553_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025185663_84c53e49-285f-4989-bbb8-38674b19a77b.jpg?v=1742922245&width=600
s16968_red,Built In Bra Tube Top,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16968_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_09_202473935_4362f589-0f3c-44ca-8d9c-09a02352496b.jpg?v=1741109697&width=600
s19582_black-and-white,Hali Striped Knit Shorts,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19582_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025170472.jpg?v=1739722092&width=600
s16490_white,Priscilla Lace Trim T Shirt,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16490_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_09_202469823.jpg?v=1726778613&width=600
s17610_gray,Averie Contrast Striped Sweatpants,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17610_gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_06_202451319.jpg?v=1723132170&width=600
s18521_brown,Yafa Asymmetric Off Shoulder Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18521_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025158353.jpg?v=1738371859&width=600
s16474_navy,Avena Linen Look Lacey Corset,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16474_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202474981_fdb9c213-b031-47dd-926c-b6f91c5343ee.jpg?v=1727689813&width=600
s17324_gray-melange,Striped Henley Tank Top,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17324_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202430551copy.jpg?v=1720602095&width=600
s18179_cream,Ruffled Micro Bloomer Shorts,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18179_cream,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_06_2024112086.jpg?v=1731508024&width=600
s16919_blue,Levia Striped Micro Shorts,$16.00,$40.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16919_blue,https://edikted.com/cdn/shop/files/LeviaStripedMicroShorts.jpg?v=1746749356&width=600
s14087_burgundy,Ariyah Open Tie Back Ruffle Mesh Top,$12.60,$42.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14087_burgundy,https://edikted.com/cdn/shop/files/Edikted_lookbook_04_25_20235278.jpg?v=1683191934&width=600
s16912_black,Ethereal Sheer Chiffon Halter Top,$23.00,$46.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16912_black,https://edikted.com/cdn/shop/files/43456434353.jpg?v=1722350012&width=600
s19276_light-gray,Daphney Ribbed T Shirt,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19276_light-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_04_2024166551.jpg?v=1738860398&width=600
s18570_brown,Glenn Fold Over Cable Knit Sweater,$22.80,$76.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18570_brown,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_21_2024117143.jpg?v=1732620573&width=600
s17421_black,Hollie Button Up Cardigan,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17421_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_21_2024116836.jpg?v=1732533805&width=600
s19528_blue-and-white,Monti Striped Henley Tank Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19528_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025198932.jpg?v=1744289594&width=600
s19748_light-blue,Lorenza Striped Fold Over Shorts,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19748_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025210756.jpg?v=1747650150&width=600
s16583_pink,Deanna Tank Top,$17.00,$34.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16583_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025220577.jpg?v=1747579920&width=600
s16741_white,Phoebe Asymmetric Textured Knit Top,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16741_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_08_202410588copy.jpg?v=1716714922&width=600
s17718_white,Maisley Sheer Lace Shorts,$11.40,$38.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17718_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202460374_5244159c-3bb0-4409-8c4b-61df61b8a919.jpg?v=1726736907&width=600
s16472_white,Marielle Sheer Ribbon Tank Top,$22.40,$56.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16472_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202433626copy.jpg?v=1722249321&width=600
s18277_navy,Kellie Ruffled Bikini Bottom,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18277_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_10_2024180912.jpg?v=1741858836&width=600
s19068_black-and-white,Roya Layered Halter Tank Top,$18.00,$36.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19068_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025175149.jpg?v=1741115500&width=600
s16056_blue,Super Baggy Wide Leg Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16056_blue,https://edikted.com/cdn/shop/files/Edikted_Ecommerce_01_11_20237609_a27c0a90-e376-4bb3-b9cd-02955f638db3_1.jpg?v=1723758387&width=600
s20716_black,Carmel Bead Ruched Halter Top,$20.80,$52.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20716_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025235788.jpg?v=1750752493&width=600
s19640_blue,Aspyn V Neck Ribbed Tank Top,$13.60,$34.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19640_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_07_2025269795.jpg?v=1752746927&width=600
s16968_black,Built In Bra Tube Top,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16968_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_06_202448521.jpg?v=1723128972&width=600
s19944_yellow,Textured Ruffle Split Front Strapless Top,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19944_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025196716copy_22b7c7f8-562e-48a6-8fda-80d90179fb28.jpg?v=1749585208&width=600
s12838_black,Haven Open Back Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12838_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202479119.jpg?v=1727029466&width=600
s14011_blue,Low Rise Distressed Micro Denim Shorts,$21.60,$72.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14011_blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_09_202313648_1eabccdc-0829-4712-8587-d17dc6d314dc.jpg_v_1684663514.jpg?v=1725458016&width=600
s18324_black-and-gray,Meggy Striped Zip Up Hoodie,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18324_black-and-gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024108997copy.jpg?v=1732102648&width=600
s17448_black-washed,Vyxen Vintage Washed Low Rise Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17448_black-washed,https://edikted.com/cdn/shop/files/Edikted_lookbook_12_04_2024125382.jpg?v=1733674364&width=600
s16264_light-pink,Billie Open Tie Back Gingham Top,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16264_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_04_2024167610.jpg?v=1738860134&width=600
s17448_blue-vintage-washed,Vyxen Vintage Washed Low Rise Jeans,$49.00,$98.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17448_blue-vintage-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202463116_67bd0da9-6ff0-4ba4-be6f-a7dc061978b5.jpg?v=1726662324&width=600
s18116_brown,Bri Oversized Boat Neck Sweater,$23.20,$58.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18116_brown,https://edikted.com/cdn/shop/files/Edikted_10_01_202488259.jpg?v=1730127881&width=600
s14714_black,Sorely Split Front Top,$15.00,$50.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14714_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202479269.jpg?v=1727030699&width=600
s19811_black,Vera Grommet Draped Mini Dress,$34.00,$68.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19811_black,https://edikted.com/cdn/shop/files/Untitled-2_04632ef5-3788-492b-8de0-03b2e48f6c77.jpg?v=1746047641&width=600
s20299_navy,76 Contrast Tank Top,$13.60,$34.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20299_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025230710.jpg?v=1749516527&width=600
s18276_navy,Kellie Cupped Bikini Top,$18.60,$62.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18276_navy,https://edikted.com/cdn/shop/files/swim-pics_9.jpg?v=1743477340&width=600
s20227_light-pink,Avalai Linen Look Strapless Babydoll Top,$27.20,$68.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20227_light-pink,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_01_2025264801.jpg?v=1751513630&width=600
s20095_white,Arlie Floral Texured Sheer Shorts,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20095_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025209272copy.jpg?v=1747130694&width=600
s19411_navy,Amaris Oversized Striped Knit Sweater,$36.00,$72.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19411_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_25_2025253623.jpg?v=1750953303&width=600
s19302_burgundy,Clove Low Rise Sequin Micro Shorts,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19302_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_31_2025193485.jpg?v=1743670689&width=600
s17585_brown,Phoeby Houndstooth Plaid Shorts,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17585_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202463869copy.jpg?v=1726490145&width=600
s19687_blue-washed,Birdy Low Rise Denim Shorts,$27.20,$68.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19687_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025198183_2a9efac4-fdcc-4d7d-8337-951059ed71d1.jpg?v=1744195562&width=600
s20805_light-pink,Maddie Strapless Striped Babydoll Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20805_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_07_2025272685.jpg?v=1753258830&width=600
s13826_yellow,Pointelle Ruffle Mini Dress,$19.80,$66.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13826_yellow,https://edikted.com/cdn/shop/files/6.5II3513_943106cc-7e88-497c-a83e-ded11c9808e6.jpg?v=1686743356&width=600
s19487_white,Emme Eyelet Corset,$28.00,$70.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19487_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025172702.jpg?v=1739371586&width=600
s17326_blue-and-white,Basil Cupped Gingham Mini Dress,$27.60,$92.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17326_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202433378.jpg?v=1719999525&width=600
s17467_light-pink,Basel Button Up Tank Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17467_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_25_2025253967copy.jpg?v=1751378634&width=600
s15604_navy,Eleanor Bra Detail Sheer Lace Top,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15604_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_18_202476501_1e3b34b6-8315-4d94-84da-d1fadff6cce5.jpg?v=1727689377&width=600
s19962_beige,Alora Iridescent Crochet Top,$23.40,$78.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19962_beige,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025198839.jpg?v=1744289154&width=600
s17367_light-blue,Overall Denim Mini Dress,$47.00,$94.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17367_light-blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_01_2025265568.jpg?v=1751878104&width=600
s14939_gray-melange,Wynter Oversized Knit Hoodie,$35.20,$88.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14939_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_09_202473173_c6f9aba3-2d64-4209-b034-de65bfaf340b.jpg?v=1726745899&width=600
s15477_blue-and-white,Gingham Bikini Bottom,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15477_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_04_202432438_77e8b2e6-52f7-4dbe-881f-c1be65eadacd.jpg?v=1710943313&width=600
s14995_navy,80 Oversized T-Shirt,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14995_navy,https://edikted.com/cdn/shop/files/s14995_navy_01.jpg?v=1752598695&width=600
s13536_white,Dahlia Low Rise Straight Leg Jeans,$39.20,$98.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s13536_white,https://edikted.com/cdn/shop/products/Edikted_lookbook_03_01_2319741_f9d92303-4b52-4dd6-8b66-dfd14e300acf.jpg?v=1687170908&width=600
s18943_navy,Peekaboo Lace Halter Bustier Top,$16.20,$54.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18943_navy,https://edikted.com/cdn/shop/files/s18943_navy_01.jpg?v=1752599847&width=600
s16804_gray,Racer Back Halter Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16804_gray,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_13_202427713.jpg?v=1721585153&width=600
s15368_blue,Pinstripe Pants,$14.80,$74.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15368_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_04_202328408_a53ec7a6-8475-4da4-8e42-b27579f24c27.jpg?v=1697108645&width=600
s17999_beige,Kaeli Stripey Flared Leggings,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17999_beige,https://edikted.com/cdn/shop/files/Edikted_10_01_202487042_77d26816-1979-4b50-9052-6111e40c7148.jpg?v=1728574816&width=600
